> Miller, K.G. et al, 2024. Global mean and relative sea-level changes over the past 66 Myr: implications for early Eocene ice sheets. Earth Science, Systems and Society, 4(1), p.10091.
> Age (Ma)	sea level (m)
30.751	30.18320825
30.755	23.24956967
30.76	32.81379321
30.765	29.47141454
30.769	29.13826226
30.774	31.80021853
30.778	32.66834378
30.783	33.52800436
30.788	29.57691248
30.792	19.91781605
30.797	23.47922965
30.802	33.36169877
30.806	38.74346314
30.811	23.64204118
30.816	36.24324505
30.82	27.16493308
30.834	34.25791011
30.839	35.11187195
30.843	30.84260522
30.848	37.13221806
30.853	33.75449965
30.857	23.12633178
30.862	31.83899664
30.866	22.71207901
30.869	36.29969958
30.871	29.61432639
30.876	25.31144981
30.88	24.95744507
30.885	22.16292825
30.89	33.9332055
30.894	20.82760868
30.899	22.27814708
30.903	17.05599735
30.908	29.45450828
30.913	12.04308509
30.916	30.26393127
30.917	20.81252163
30.92	29.9075552
30.925	26.18545247
30.929	24.30223503
30.933	23.33241539
30.934	23.62368148
30.939	21.72368853
30.94	21.70978969
30.941	21.69582516
30.944	25.92910966
30.948	23.12594472
30.95	20.95982758
30.954	27.62874442
30.956	19.34817908
30.96	24.1857561
30.964	26.27365035
30.967	26.84622038
30.969	34.16521404
30.971	28.32462755
30.974	26.14305518
30.978	30.9913155
30.982	34.92355008
30.983	34.91137224
30.986	26.29612104
30.989	22.58130744
30.998	23.388659
30.999	5.289074007
31.001	29.80173374
31.004	28.88024016
31.008	30.10500753
31.013	27.95713705
31.017	25.19677759
31.02	29.79713985
31.023	29.79775457
31.027	27.03940105
31.031	31.3346956
31.035	28.88487359
31.038	35.01898408
31.041	35.94122336
31.046	36.86562372
31.05	26.14720405
31.053	31.36049155
31.057	25.85595917
31.06	25.55733814
31.065	29.85537901
31.069	34.4542721
31.072	37.51923999
31.075	35.84462172
31.079	36.00757846
31.084	37.24261611
31.087	26.2639386
31.09	38.17482663
31.094	32.69881557
31.095	32.70272869
31.098	32.10538616
31.103	31.21374938
31.106	35.18308849
31.109	33.67504463
31.113	28.52782153
31.117	29.76532411
31.121	26.4511634
31.125	27.08380728
31.128	29.22417258
31.132	33.48673467
31.136	29.27549355
31.14	34.74012838
31.144	35.96953058
31.147	31.76267626
31.152	36.31374285
31.156	33.32545183
31.16	36.05645994
31.164	27.36662978
31.167	32.49303247
31.171	31.31916506
31.175	31.34605681
31.179	31.9715225
31.183	34.09101958
31.186	33.21232857
31.19	26.96637075
31.194	22.52120145
31.198	28.81348714
31.201	32.70602117
31.205	33.32441626
31.209	29.18320103
31.213	30.990671
31.216	24.77118264
31.22	23.01702074
31.224	30.1604665
31.228	28.9955179
31.232	32.86557867
31.235	38.2064173
31.239	36.44407528
31.243	32.02154288
31.247	24.94253511
31.25	29.38623631
31.254	29.39917024
31.258	32.9531091
31.262	28.53550646
31.263	23.22648272
31.267	27.36643426
31.271	22.65496528
31.275	22.0718585
31.278	27.67749413
31.282	25.91157863
31.286	30.33458615
31.29	30.03940043
31.293	26.50088699
31.297	26.4976879
31.301	26.49284666
31.305	29.43490762
31.308	28.24982511
31.312	28.83083518
31.316	33.24603718
31.319	29.69721398
31.322	31.45896816
31.325	34.10660358
31.328	37.64103236
31.331	37.92735441
31.334	34.66708311
31.337	44.41132818
31.34	40.55854375
31.342	39.07277255
31.345	37.87794782
31.348	34.31318481
31.351	34.89134334
31.354	36.95109783
31.357	28.04300506
31.36	33.95628525
31.363	30.37843114
31.366	37.18874558
31.369	38.06415437
31.372	28.83313965
31.375	31.48840303
31.378	26.70587115
31.381	25.49054367
31.384	25.16709718
31.387	25.73723337
31.39	28.99302577
31.392	31.06621286
31.395	31.93873736
31.398	30.71955335
31.401	37.57514393
31.404	31.86708867
31.407	36.63571426
31.41	33.61614097
31.411	30.60932419
31.413	38.69265289
31.416	32.66682273
31.417	38.36491816
31.419	34.44436905
31.42	37.14150085
31.422	28.55560166
31.423	34.71264736
31.425	38.91005677
31.426	34.38708118
31.428	34.37043138
31.429	35.56728162
31.431	38.56581594
31.432	28.60725861
31.434	40.05244896
31.435	32.19859894
31.437	40.63547858
31.438	36.39984116
31.44	32.7569868
31.442	37.27468261
31.445	38.76423433
31.448	39.04455289
31.451	40.53794594
31.454	34.75115533
31.457	38.97658526
31.46	34.69790454
31.462	34.07169913
31.465	40.74172312
31.467	31.89348179
31.468	30.66478746
31.471	38.25853007
31.474	36.40295797
31.477	35.15503191
31.48	36.0454761
31.483	38.16191072
31.486	37.8311808
31.489	35.35320528
31.492	30.41508909
31.495	28.8473112
31.498	26.66160969
31.501	30.32003379
31.504	29.36399658
31.507	27.17271269
31.509	32.39519723
31.512	33.90965819
31.515	36.66356283
31.518	31.3774783
31.521	35.06347825
31.524	34.10630398
31.527	30.66504812
31.53	40.57276618
31.533	29.35940791
31.536	28.08262396
31.539	27.73798743
31.542	23.96370848
31.545	31.7277441
31.548	38.25702994
31.551	35.42032695
31.554	37.89773581
31.557	30.67143403
31.559	28.77143502
31.562	35.95406634
31.565	31.22050563
31.568	37.79032464
31.571	29.27649768
31.574	33.96814174
31.577	36.14796636
31.58	30.44874636
31.583	29.47388244
31.586	28.8134634
31.589	30.99751584
31.592	34.45128501
31.595	28.72744848
31.598	35.98917687
31.601	29.62325083
31.604	24.83447825
31.607	22.89783337
31.609	30.82448258
31.612	28.25442662
31.615	27.90950571
31.618	28.20187234
31.621	28.81398398
31.624	26.23579008
31.627	31.00063076
31.63	28.74063442
31.633	32.55584967
31.638	28.99892236
31.642	21.27483756
31.647	22.19284105
31.652	19.57962896
31.656	26.62088256
31.661	22.7222658
31.666	20.42862061
31.67	21.36609581
31.675	27.14409296
31.68	28.73284511
31.684	28.71328102
31.689	30.63333997
31.694	30.28987025
31.698	34.16755933
31.703	28.63621345
31.706	27.65232762
31.71	28.28994893
31.713	31.20785712
31.717	37.05488806
31.72	30.21875744
31.724	27.93391461
31.727	31.18632548
31.731	29.8799363
31.734	30.85590709
31.738	32.48544733
31.741	29.5510189
31.745	25.31113304
31.748	33.47028123
31.752	32.49614723
31.755	28.25650135
31.759	25.97717489
31.762	27.94223855
31.766	28.93122436
31.769	27.63249011
31.771	32.53854201
31.773	29.60456022
31.773	29.60456022
31.776	23.08006432
31.777	27.33098026
31.78	32.89648657
31.783	29.15102296
31.786	33.90152477
31.787	24.43049915
31.788	35.21742467
31.79	23.79093807
31.794	21.85079642
31.797	19.25350877
31.801	26.46320089
31.804	28.76738878
31.808	28.7920692
31.811	29.79097904
31.815	28.83829053
31.818	32.12346503
31.822	26.93059492
31.825	32.82622889
31.829	33.83488416
31.832	40.05374272
31.836	34.21552165
31.839	28.37344056
31.842	27.74814941
31.845	26.79794807
31.848	32.68750098
31.851	27.1799277
31.854	27.85973548
31.858	35.38112886
31.861	45.49025057
31.864	31.21013386
31.867	33.83990566
31.87	35.1686866
31.873	34.5484283
31.876	30.35756599
31.88	33.64499011
31.883	24.59297217
31.886	26.89756248
31.889	25.31096552
31.892	20.80960455
31.895	22.79021489
31.902	32.26176001
31.905	35.20708218
31.908	34.59339172
31.91	34.61563959
31.913	31.74088025
31.915	28.85644115
31.918	21.78790188
31.92	26.3342125
31.923	25.40379677
31.925	29.62375988
31.928	27.72547132
31.931	31.95434691
31.933	29.40005372
31.936	34.59232219
31.938	30.10668835
31.941	33.68570297
31.943	35.3191978
31.946	38.57227947
31.949	35.06889867
31.953	35.11692419
31.956	30.33320839
31.96	32.95328019
31.964	27.22524962
31.967	34.96547025
31.968	31.44867928
31.971	38.22124266
31.972	31.82002266
31.974	32.16586255
31.977	32.2036911
31.978	34.77955983
31.982	39.95265465
31.99	36.84646314
31.994	34.65608851
31.998	33.1069478
32.002	34.74832063
32.006	29.35677673
32.01	29.07698641
32.014	33.26422252
32.018	39.36143286
32.022	34.61339757
32.026	36.56148298
32.03	34.68450878
32.034	41.40790158
32.038	35.07197744
32.042	38.92534995
32.047	41.82914429
32.051	40.90519272
32.055	41.88957694
32.059	34.92192522
32.063	39.08550947
32.067	31.16437617
32.071	40.09495189
32.075	44.25471999
32.079	41.73676124
32.084	36.04407662
32.088	39.8831732
32.092	31.0003292
32.097	37.70535683
32.1	32.94754095
32.101	35.17936729
32.105	36.47014248
32.11	32.98838185
32.114	35.5504057
32.118	30.78393181
32.123	29.83944134
32.127	32.71788355
32.131	29.8524952
32.136	37.84321025
32.14	42.00597243
32.144	38.8162236
32.148	30.81883478
32.152	30.17602698
32.156	39.14984343
32.16	28.24066303
32.165	34.33383372
32.169	32.07754168
32.173	34.32252883
32.177	36.89320677
32.181	37.8551451
32.185	33.00425415
32.189	45.60311151
32.192	40.10187887
32.194	43.33761506
32.197	41.06675242
32.2	43.00928992
32.203	35.21157995
32.206	31.62447158
32.208	32.91572936
32.211	42.99667264
32.215	35.49051272
32.219	36.77957706
32.223	31.53099886
32.227	38.0564683
32.231	34.76075783
32.235	35.39626272
32.238	28.14527886
32.245	19.84260231
32.249	24.74916434
32.253	29.67070995
32.261	33.58571769
32.266	37.20884296
32.27	24.8581167
32.273	36.50101741
32.277	28.12126658
32.281	28.41592399
32.285	30.05259305
32.289	24.63945775
32.293	30.31299214
32.298	24.86798909
32.302	29.8882952
32.306	38.65072546
32.31	42.01834648
32.314	34.86416987
32.319	40.27401509
32.324	20.44527479
32.328	34.06743906
32.331	28.56131119
32.335	28.85968437
32.339	28.12743547
32.343	34.28231433
32.346	29.42642345
32.35	27.30839029
32.354	18.60153085
32.357	24.79565554
32.36	23.71352114
32.364	26.44196097
32.367	28.14674196
32.371	24.60722701
32.374	26.66491651
32.378	27.31540973
32.381	17.80323246
32.385	32.85553724
32.388	26.84030633
32.39	23.64289045
32.393	25.36570474
32.394	20.0546804
32.395	20.74561837
32.397	22.12946296
32.399	26.70264919
32.402	25.24675163
32.404	31.9639182
32.406	32.6546476
32.408	26.58997016
32.411	27.6209153
32.413	23.67558423
32.415	23.64790424
32.417	30.40667053
32.42	26.08267113
32.422	27.13160966
32.424	25.6739431
32.426	30.31218215
32.429	32.7957037
32.431	24.14675067
32.434	28.42833325
32.435	22.29215341
32.436	25.52221722
32.438	16.47691545
32.44	30.16715411
32.443	28.68977683
32.445	26.13407025
32.447	26.47235041
32.449	26.81145138
32.452	23.87123252
32.454	25.29963006
32.456	23.45608034
32.458	22.70186253
32.461	21.20360595
32.463	24.82630942
32.467	32.82326245
32.47	31.88298687
32.472	29.11696089
32.474	28.73056515
32.476	22.46937971
32.479	22.79940403
32.481	23.87867754
32.485	17.56629948
32.489	26.37029898
32.49	24.88260465
32.494	21.5095805
32.498	29.61404549
32.5	30.33868266
32.502	28.83759298
32.506	37.35341622
32.507	22.84389439
32.511	29.87804271
32.514	21.27745697
32.516	19.76266422
32.518	26.08881078
32.522	26.98818727
32.526	16.27949857
32.53	21.10797364
32.534	21.81927961
32.538	21.40527533
32.542	20.99131341
32.545	21.71764359
32.549	20.92770937
32.553	31.47496096
32.557	32.58905563
32.561	24.61485777
32.565	25.72548441
32.569	30.63620476
32.573	30.61756582
32.577	23.75182765
32.58	25.63764534
32.584	27.52209607
32.588	26.35964718
32.592	24.05092529
32.596	28.61681688
32.6	26.30827743
32.604	37.39060795
32.607	28.5799007
32.61	21.29270596
32.614	22.42699212
32.616	24.72064768
32.62	24.70888076
32.623	27.77149774
32.626	20.46935264
32.63	26.6052121
32.633	22.3722564
32.636	23.51939517
32.64	26.5894964
32.643	22.73875264
32.646	25.81340419
32.65	16.95611579
32.653	15.41214947
32.657	16.17805224
32.662	26.96176889
32.666	21.95324711
32.671	18.48579728
32.675	18.8729243
32.68	28.12865687
32.684	27.74786013
32.688	18.88590733
32.691	29.68566494
32.695	22.3671203
32.699	18.51949417
32.702	23.92316001
32.706	35.88231789
32.71	28.1817906
32.714	34.74380204
32.722	20.50690874
32.73	14.7549298
32.734	15.15489804
32.738	14.01502466
32.742	18.26584778
32.746	26.7494141
32.75	22.53051844
32.755	19.47200708
32.759	26.02748444
32.763	12.19830387
32.767	20.67540997
32.771	23.38301097
32.775	19.5560414
32.779	19.95754265
32.783	21.12729249
32.787	22.29662507
32.792	24.62174263
32.796	21.18268728
32.8	15.05766076
32.808	17.39611625
32.812	21.25055529
32.816	23.95288948
32.825	28.59221108
32.829	28.6080277
32.835	24.41365724
32.841	19.070045
32.847	16.41091364
32.852	27.54854573
32.858	25.27223654
32.864	27.3084429
32.867	33.35758999
32.869	23.0159469
32.873	24.94843712
32.874	27.25229779
32.878	19.98518852
32.882	16.16782561
32.886	16.5669833
32.891	16.2034758
32.895	22.35317412
32.899	22.36943774
32.903	19.7020084
32.908	23.55667564
32.912	27.02439863
32.915	25.50330005
32.923	24.38729692
32.927	23.63769235
32.931	21.35392541
32.934	25.20301956
32.938	23.6867364
32.942	28.30870592
32.946	32.54793322
32.948	34.47607159
32.954	32.97084815
32.96	28.01186139
32.966	34.18318678
32.972	25.76947189
32.978	28.48783962
32.984	31.20742936
32.99	30.47192649
32.994	17.81922848
32.998	24.75408266
33.002	20.16150165
33.006	27.09040536
33.01	24.03005235
33.014	29.03992531
33.019	27.90451309
33.023	33.30138
33.027	30.62451385
33.031	23.71540174
33.035	25.65182161
33.039	29.89803154
33.044	30.30040792
33.05	34.9427044
33.055	33.80559093
33.061	31.8996025
33.066	30.75901704
33.071	29.23065284
33.077	25.38474706
33.082	28.4872292
33.088	25.7929697
33.093	19.218919
33.098	24.25846602
33.102	29.69222204
33.107	24.26619718
33.112	29.32147394
33.116	20.7689778
33.121	27.38668492
33.125	21.15141171
33.13	18.41325577
33.135	21.53047869
33.139	19.37235165
33.144	29.74890926
33.149	23.86427636
33.153	28.57718979
33.158	29.76047025
33.162	19.9064005
33.167	21.86814358
33.171	19.88253366
33.176	26.20929874
33.18	21.44576687
33.185	28.19471774
33.195	22.21523021
33.204	21.40311717
33.214	17.77339122
33.224	20.579733
33.23	16.93716213
33.237	13.68467201
33.243	18.14636681
33.25	15.70534732
33.256	21.01726183
33.263	23.90373542
33.269	26.802507
33.275	16.56801684
33.281	15.76838417
33.287	20.74233267
33.293	17.06649154
33.295	20.79635287
33.299	20.41327262
33.305	27.08508246
33.309	25.88287144
33.313	25.09528208
33.317	18.08657642
33.321	17.71232126
33.325	19.41630046
33.332	24.4855459
33.336	25.78466317
33.34	16.27589091
33.344	19.6575671
33.345	17.17641686
33.348	19.29938833
33.349	14.73900774
33.351	16.84862504
33.353	21.45457828
33.355	23.98131391
33.357	20.2699193
33.359	28.20430304
33.361	21.16715623
33.364	16.22811987
33.368	19.20882446
33.372	22.19030865
33.376	32.23361356
33.38	26.90739242
33.385	17.87476853
33.389	26.45892879
33.393	22.60357318
33.397	15.65172178
33.402	22.79999244
33.406	24.54342492
33.41	25.4602801
33.412	21.38223873
33.414	28.0262082
33.419	31.84518305
33.423	27.00273806
33.428	29.99731912
33.433	19.88154496
33.437	18.36173124
33.442	24.22385286
33.447	25.58766006
33.45	24.86070215
33.453	24.13757219
33.456	23.82342308
33.459	14.20859103
33.463	22.42847347
33.466	13.26063011
33.469	17.60097393
33.472	24.73845617
33.475	13.21741687
33.479	16.9807012
33.484	19.5716586
33.488	20.12681658
33.493	27.4528443
33.496	23.21521569
33.499	22.15157539
33.502	17.16376711
33.506	17.93516496
33.509	15.14199513
33.512	20.35967273
33.515	20.10847026
33.518	11.71531699
33.522	16.57565829
33.525	23.28513507
33.528	14.20158215
33.531	21.65294668
33.534	22.95031647
33.538	25.62451907
33.541	24.82159753
33.545	16.33441612
33.549	18.45892253
33.552	25.3867725
33.556	23.73487943
33.56	22.84799842
33.563	24.87620566
33.567	21.79440497
33.574	30.27337204
33.578	24.68641867
33.582	29.27842938
33.585	23.34496327
33.589	20.40600029
33.593	26.04280086
33.596	20.23511962
33.6	21.25938201
33.604	29.2739055
33.607	26.70130423
33.611	24.93216635
33.615	23.5409908
33.618	24.4820246
33.622	28.89880315
33.626	30.23395348
33.63	31.56180864
33.633	27.14907898
33.641	26.9052675
33.644	32.73013023
33.648	29.85174804
33.652	33.75925369
33.659	44.18103564
33.663	45.09795976
33.668	40.206247
33.672	42.70013147
33.676	47.59067538
33.681	48.56603974
33.685	47.38149188
33.689	47.40933838
33.694	50.44023967
33.698	49.88952554
33.702	56.1964484
33.703	58.25167326
33.706	55.90346534
33.71	56.46424541
33.714	53.43845919
33.718	52.94517421
33.722	55.44344311
33.725	59.96529663
33.729	57.06589298
33.733	59.21422468
33.737	57.44547078
33.741	58.28573842
33.745	64.42524264
33.748	60.86511856
33.752	64.14620187
33.756	61.98036271
33.76	56.0122062
33.767	60.01425913
33.769	61.13343836
33.773	63.33949398
33.775	59.58396024
33.78	57.71627477
33.786	61.97765494
33.787	56.30208189
33.791	62.66510505
33.794	60.77858616
33.8	63.72904431
33.807	59.41952236
33.811	62.12733958
33.814	67.10621363
33.821	68.34264884
33.827	64.44654943
33.833	66.0470739
33.841	67.6401224
33.843	68.03383519
33.846	65.1145275
33.852	68.11522202
33.858	72.72905343
33.866	67.54379906
33.874	71.42685016
33.884	73.95298668
33.895	73.57673316
33.905	76.03832105
33.915	78.39867788
33.928	82.84348082
33.946	83.58458601
34.174	104.0872962
34.222	102.6602608
34.25	102.453212
34.295	106.2507343
34.316	103.2992599
34.324	102.9219877
34.398	102.9340696
34.429	101.6825884
34.509	97.89464995
34.531	97.61974355
34.572	94.71685664
34.608	92.37047
34.749	88.95250782
34.765	91.67402261
34.784	89.78020172
34.967	88.15833468
34.985	87.07718663
35.112	85.0005758
35.177	84.86070379
35.296	83.7421623
35.324	84.3231405
35.343	83.10829647
35.375	83.92723133
35.411	84.22865642
35.454	82.85494773
35.863	80.23236249
36.051	81.84517615
36.138	77.85025724
36.225	74.50542473
36.34	70.38301957
36.399	68.46088126
36.692	66.10361322
36.813	65.43565217
37.035	65.32409546
37.091	62.48562157
37.277	66.04398986
37.485	59.69136092
37.558	66.66774674
37.63	65.19801342
37.738	65.394525
37.971	68.20786221
38.092	67.57523846
38.212	71.41700973
38.329	70.81110312
38.337	69.75290884
38.437	72.21544626
38.445	63.27111009
38.46	65.86547445
38.513	59.54975725
38.576	70.71018364
38.636	69.93299873
38.689	69.07046597
38.736	73.37718304
38.79	70.98585577
38.791	68.30524468
38.86	76.45540191
39.01	76.80884367
39.107	77.81070867
39.109	80.60517579
39.138	76.49971898
39.242	82.18359433
39.28	82.78564659
39.285	82.06953708
39.315	81.29330985
39.368	84.25723532
39.425	85.3176929
39.597	83.78981661
39.659	84.36018378
39.726	82.61012032
39.782	88.70605138
39.854	93.43999713
40.279	104.7866488
40.324	101.4273707
40.366	101.6797555
40.403	96.49463845
40.432	96.28087813
40.525	80.22845809
40.589	74.70627001
40.714	71.94460135
40.718	71.86620772
40.757	69.1257048
40.792	70.47840953
40.813	65.68659399
40.813	67.71811337
40.833	66.17395022
40.854	70.45525975
40.855	70.45189389
40.886	79.58999978
40.887	75.01144233
40.912	75.30935028
40.944	74.42353748
40.993	76.54491053
41.035	74.67012959
41.065	74.64621103
41.085	78.24096124
41.106	76.46460955
41.125	77.8709195
41.146	74.40334575
41.168	73.93577285
41.187	80.47145136
41.206	77.52006707
41.207	77.72491111
41.226	75.36001915
41.262	81.70992745
41.281	77.49950836
41.283	73.24656136
41.304	76.9366757
41.322	79.00851333
41.323	79.01088259
41.341	76.61135939
41.344	77.84143405
41.363	80.13940447
41.364	79.93860247
41.41074919	74.17632234
41.44169381	74.48740482
41.47263844	78.39860901
41.50358306	78.10808124
41.53452769	79.86112709
41.56547231	79.49045587
41.59641694	80.96265202
41.62736156	79.4989072
41.65830619	82.18182704
41.68925081	81.92378596
41.72019544	86.33148839
41.78208469	85.18053178
41.81302932	86.6331495
41.84397394	88.03627638
41.87491857	87.75769412
41.90586319	89.0054236
41.93680782	90.47911475
41.96775244	90.76943315
41.99869707	90.13614287
42.02964169	90.99008517
42.06058632	86.57933015
42.09153094	87.96777372
42.12247557	90.38967574
42.18436482	90.14656228
42.21530945	89.10740054
42.24625407	90.79712623
42.2771987	90.08436079
42.30814332	88.08366111
42.43192182	84.27391596
42.46286645	84.43698986
42.49381107	87.09720001
42.52166065	86.84474442
42.54873646	86.00890412
42.60288809	81.95549568
42.60420182	86.9459766
42.65595027	78.44154005
42.65703971	87.56004941
42.70769872	82.33404765
42.78158845	81.49040198
42.80866426	79.64046361
42.83574007	79.39308521
42.86281588	80.68985584
42.8898917	81.36210562
42.91696751	79.77883355
42.93862816	85.98423095
42.96570397	85.69759926
42.99277978	89.50075094
43.0198556	88.98466152
43.04693141	89.54540888
43.07400722	93.74633247
43.10108303	89.55206144
43.12815884	90.4051131
43.15523466	90.88098678
43.18231047	93.42738466
43.20938628	92.32216793
43.23646209	95.51996439
43.26353791	94.56817058
43.29061372	94.11733985
43.31768953	92.82413637
43.34476534	92.24434442
43.37184116	92.34304781
43.39891697	98.10034912
43.42599278	95.81956604
43.45306859	94.17023974
43.4801444	97.15203629
43.50722022	96.75030592
43.53429603	91.10899051
43.56137184	93.67970425
43.58844765	97.17313904
43.61552347	95.15513043
43.64259928	98.92712662
43.66967509	99.55864615
43.6967509	99.34806826
43.72382671	96.75769465
43.75090253	99.83252527
43.77797834	101.7063958
43.80505415	98.51404114
43.83212996	101.6529135
43.85920578	99.43196937
43.88628159	101.6627779
43.9133574	98.14897579
43.94043321	101.4764212
43.96750903	98.62292418
43.99458484	99.50415173
44.00897756	97.98731447
44.0201995	99.74941841
44.03142145	97.31813222
44.04264339	95.47366047
44.05386534	96.46529125
44.06508728	99.34405708
44.08753117	91.95176385
44.09875312	95.52279018
44.10997506	94.28154158
44.12119701	96.50907705
44.13241895	92.56838895
44.1436409	91.84669168
44.15486284	91.37854025
44.16608479	89.48580781
44.17730673	90.84503443
44.18852868	88.98638424
44.19975062	91.2231503
44.21097257	88.22491777
44.22219451	91.89964425
44.23341646	97.11143953
44.2446384	89.54860127
44.25586035	89.79522113
44.26708229	86.97714369
44.28952618	90.18548615
44.28952618	92.14761713
44.30074813	86.59712181
44.31197007	86.03599603
44.32319202	87.14288994
44.33441397	88.7076109
44.34563591	85.62708986
44.35685786	88.84313055
44.3680798	81.80008206
44.37930175	86.45862534
44.39052369	87.96662182
44.40174564	79.31615169
44.41296758	88.42528113
44.42418953	85.31279362
44.44663342	96.43714494
44.45785536	83.41419706
44.46907731	86.28470707
44.46907731	89.09387648
44.48029925	87.61249757
44.4915212	93.32211274
44.4915212	91.33339595
44.50274314	89.76379239
44.51396509	87.69323683
44.52518703	88.19514317
44.53640898	85.60539477
44.54763092	89.23799774
44.55885287	89.90225007
44.57007481	92.29545956
44.58129676	92.79104521
44.5925187	91.04906111
44.60374065	90.27594098
44.61496259	88.14604195
44.62618454	92.48000779
44.63740648	88.56093324
44.64862843	89.29545437
44.67107232	90.57647287
44.68229426	88.7131281
44.69351621	87.6762594
44.70473815	92.378008
44.7159601	92.00534618
44.72718204	92.33574583
44.73840399	88.01430182
44.74962594	94.85556608
44.76084788	88.46112098
44.77206983	91.99087579
44.77206983	85.33281904
44.78329177	87.1223316
44.79451372	90.03561573
44.80573566	92.43362951
44.82968807	90.3262093
44.84342423	88.09737603
44.85716038	90.64275701
44.87089653	98.51435877
44.88463268	88.38292077
44.89836883	92.09069635
44.91210498	90.0990794
44.92584113	92.06626502
44.93957729	92.61476496
44.95331344	93.63321588
44.96704959	92.28976584
44.98078574	98.72481992
44.99452189	91.70847962
45.00825804	99.31050541
45.02199419	94.06217148
45.0494665	90.89890725
45.06320265	96.95248894
45.06320265	94.68354623
45.0769388	90.8050297
45.09067495	96.58575414
45.09067495	95.14658861
45.1044111	95.62665518
45.11814725	92.89176993
45.11814725	98.12114162
45.13188341	95.77779752
45.13188341	99.57229876
45.14561956	96.95428288
45.14561956	95.57511473
45.17309186	98.45343688
45.17309186	99.22676404
45.18682801	97.72945705
45.18682801	97.77142534
45.21430031	96.20395858
45.21430031	99.95952947
45.22803647	96.31100395
45.24177262	93.64671365
45.25550877	97.87097432
45.26924492	94.54833095
45.28298107	96.42280516
45.29671722	91.89501585
45.305508	87.95855825
45.349921	88.97395478
45.37657	86.0479663
45.394335	86.7732465
45.412101	89.6964291
45.420983	85.18438706
45.429866	86.38830409
45.438749	86.63601159
45.447632	86.61602699
45.456514	86.91597182
45.465397	86.40116441
45.47428	88.26633093
45.483162	87.27689959
45.492044	88.36513054
45.497041	86.19336153
45.502039	87.72351807
45.507036	87.64861737
45.512033	90.45138754
45.51703	89.7004318
45.522028	88.64309026
45.527025	91.19739521
45.532022	89.20354369
45.537019	90.60191694
45.542017	89.82788546
45.547014	94.92059491
45.552011	90.70695724
45.557008	89.72178975
45.562006	87.82200077
45.567003	88.73924167
45.572001	89.99020729
45.578881	87.2362526
45.585761	90.0447668
45.592641	90.43149617
45.599521	88.7543514
45.606401	90.43146004
45.613281	90.7298251
45.627041	87.66553144
45.633922	91.38919865
45.640802	91.91079967
45.647682	90.61227181
45.654562	89.7231016
45.661442	91.63717492
45.668322	91.85058076
45.675202	91.10429329
45.682082	91.52745981
45.688962	89.27083337
45.695842	90.34653461
45.702723	94.2620819
45.709603	88.73109919
45.716483	91.38256641
45.723363	91.31207239
45.730243	92.51374371
45.737123	93.13138731
45.744003	91.61646213
45.750883	91.81362254
45.757763	91.17469477
45.764643	91.32317653
45.771523	94.64403652
45.778404	91.65393855
45.785284	91.12229174
45.792164	93.32567019
45.799044	91.18235098
45.805924	91.57489644
45.812804	93.40280378
45.819684	93.84374135
45.826564	93.21410374
45.833444	92.199959
45.840324	90.65828915
45.847205	92.13578871
45.854085	96.52953899
45.860965	92.10779213
45.867845	101.4837082
45.874725	95.16087341
45.881605	93.4079834
45.888485	97.23398243
45.902245	91.48762389
45.909125	92.67402948
45.922886	92.29602615
45.964166	90.32515386
45.971046	93.58540685
45.971046	91.05097641
45.977926	97.97846668
45.984806	93.30034638
45.991687	93.44529981
45.998567	92.61625051
46.005447	92.60368074
46.012327	90.74216076
46.019207	94.88244487
46.026087	92.32222102
46.032967	94.21569386
46.039847	92.11826715
46.046727	91.17572033
46.053607	89.3764166
46.060487	88.9341506
46.067368	91.04789431
46.074248	89.85638362
46.081128	90.08384944
46.088008	88.89006559
46.094888	90.95580775
46.101768	89.45833505
46.108648	90.74923658
46.115528	91.10959589
46.122408	95.49487822
46.136168	91.82188108
46.149929	91.63933369
46.156809	90.78741037
46.163689	91.21090264
46.170569	90.13492489
46.177449	92.16024073
46.184329	89.10357052
46.191209	93.98944803
46.198089	92.10980464
46.204969	92.55237579
46.21185	88.8464605
46.21873	92.47821898
46.22561	91.45738551
46.23937	92.69754394
46.24625	92.40129307
46.25313	91.98975253
46.26001	92.73836443
46.26689	91.18890658
46.27377	91.63655156
46.28065	92.3979077
46.287531	94.60988024
46.294411	92.13615139
46.301291	92.47597154
46.308171	93.89070046
46.315051	91.70236164
46.321931	92.94414532
46.328811	93.65605958
46.335691	92.00482854
46.342571	93.05951573
46.349451	92.29779536
46.356332	91.06752896
46.363212	92.11283287
46.370092	87.13510796
46.376972	93.2908825
46.383852	92.89046317
46.390732	91.54663494
46.397742	92.05827833
46.404752	94.34554227
46.411762	89.99131861
46.418772	92.60273934
46.425782	91.90444483
46.432792	93.54504145
46.439802	90.38483765
46.446812	92.42078323
46.460832	94.5859623
46.467842	94.38896201
46.474852	94.22789432
46.495883	92.71469316
46.509903	92.85518346
46.516913	92.27012557
46.523923	92.44964667
46.530933	95.6874434
46.537943	89.68801722
46.544953	88.69108906
46.551963	94.43852495
46.558973	93.07910849
46.565983	94.43114033
46.572993	93.51016385
46.580003	91.44930973
46.587013	89.84294859
46.594023	92.84343882
46.601033	88.05470297
46.608043	91.94278639
46.615053	87.7034529
46.622063	94.5860027
46.629073	94.09538735
46.636083	94.78707806
46.643093	95.7251438
46.650103	97.31161805
